HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,label,start_time,subject,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment
670.876404494382,42.559001885275556,,,,,,,18.01514514361332,18.0878501743282,0.06343791732748584,0.026853150629422954,664.0,47.4432,0.07145060240963855,56.0,2.362401276592737,636.0,704.0,2.247191011235955,16.853932584269664,568.0,772.0,8.9,93.75,,,0.01419990994814068,0.012446015293361262,0.00035126499540515154,0.026997190236907095,1.1409201751274523,0.5259773266600309,0.4610115046841677,-4.386354764058647,12.790041515353744,58.10492976601811,0.22011973109438002,2334.7200203671505,4.542982108092951,4.075204917390666,1055.8786252760713,0.4157303370786517,0.3950617283950617,0.59375,0.15,45.93639575971732,45.4853431701808,46.34990208904412,60.49382716049383,0.5333333333333334,0.4666666666666666,9.356293597630286,8.752011263099773,0.3493981608238828,0.6506018391761171,34.34577241782614,46.867374367856264,0.3579258452953219,0.642074154704678,25.171137368642725,33.71311674471982,1.473529674652921,0.9812399626276314,1.6903020401450217,1.6159382588866524,0.6466579670234838,0.4933121062124588,-0.5757855204543778,0.0003913844987682103,0.06814543900567105,0.5964742052826808,0.7827593392496325,4.916830909376002,0.7014645560893059,0.8664387676244801,0.9240739449702444,1.1818042304573306,1.496085215747181,1.5855686765012165,2.068919340393071,0.5093273485029751,1,0.0,S10,,,,,,,,,
631.6666666666666,32.34897433228567,,,,,,,10.300740903347426,10.33841703266614,0.051212096568262276,0.016307241535642364,632.0,29.651999999999997,0.046917721518987335,40.0,3.1404512195596768,608.0,660.0,0.0,5.208333333333334,568.0,704.0,6.857142857142857,93.75,,,0.017953427346812587,0.003939212400336487,0.0001679548258808166,0.02206059457302989,4.557618509039778,0.8138233666993496,0.17856329244871572,-5.536774474046395,7.310364790532732,45.02909349429825,0.1623475895968991,1034.1466411139297,6.159623327226168,3.721552235674373,1109.4490187653103,0.4583333333333333,0.41025641025641024,0.6875,0.13043478260869565,46.1111111111111,46.25194869902748,45.97234005791569,60.256410256410255,0.5444444444444443,0.4555555555555555,5.4029148949157175,4.942219330917398,0.43164682592742365,0.5683531740725765,29.584039922983344,33.94707414128028,0.4345527296749781,0.565447270325022,21.265075917174318,24.257260507613736,1.6845312779864599,0.11202330019946061,1.6845312779864599,1.630802199991999,0.7942210233492126,0.09958063119077032,-0.9796241308620143,0.0001362499645838596,0.0035639456639722164,0.6892506613195359,1.0802631499999131,4.71415961120221,0.6765462006338127,0.7988098551218611,1.0742863996346652,1.3350005358362165,1.7229171185806351,1.4172755258486154,1.6486905497627418,0.4801535156775843,1,30.0,S10,,,,,,,,,
609.8367346938776,23.254173276959694,,,,,,,8.372758970823487,8.413701801637187,0.03813180143802372,0.013729509054626558,608.0,23.7216,0.039015789473684205,31.0,2.7773608864167,592.0,628.0,0.0,3.061224489795918,568.0,680.0,5.157894736842105,78.125,,,0.02461887738515763,0.003412026528929347,0.00013262173710714196,0.028163525651194118,7.215324141363795,0.8741404641614464,0.12115054667470863,-5.68044887419848,5.949385598819127,32.15501542811216,0.18502201039585753,600.9947979038267,5.404762373192703,3.4858408228107196,695.1608699811658,0.5714285714285714,0.5405405405405405,0.825,0.20833333333333334,51.70068027210883,51.8041504290094,51.6009493296691,51.35135135135135,0.5647058823529413,0.4352941176470589,4.472135954999579,3.926406329796582,0.5308986035919755,0.4691013964080247,23.429041077536105,22.023284300241333,0.5320182819392254,0.4679817180607746,16.865941506670687,15.818370934390225,1.713955992871372,0.8024323479340678,1.854696949528826,1.453480775561792,1.281481913314908,0.07927781497651365,-1.0,0.0012952329875641512,0.08678640555350829,0.6900898315713411,0.8798125232717453,4.202721197144668,0.7509371389655308,0.7698644156093946,0.9768915428863345,1.0975176081386793,1.7307262600862594,1.4256564279708044,1.5685711634117012,0.5399763138053232,1,60.0,S10,,,,,,,,,
590.7722772277227,17.904123093923822,,,,,,,6.596969000988257,6.622398479113259,0.03030630207961229,0.01116668681872719,592.0,17.7912,0.030052702702702702,20.0,2.713992303320161,576.0,604.0,0.0,0.0,548.0,636.0,4.809523809523809,62.5,,,0.026599025135460416,0.014895920768299594,0.0006189919782192379,0.04211393788197925,1.7856583388968146,0.6315967224438126,0.35370524623093075,-4.206667877453275,4.682742872300464,24.786767404884376,0.18892108017997145,364.64484274790465,5.293215553538929,3.268840185582005,524.806810997943,0.5643564356435643,0.5466666666666666,0.8048780487804879,0.2,46.875,46.95485245649779,46.79538633071597,53.333333333333336,0.4779411764705883,0.5220588235294117,3.2411495653626514,3.3874396636320285,0.482319479152966,0.5176805208470339,17.21421775536992,17.834083813152425,0.4821682539682542,0.5178317460317458,12.386168564861846,12.836068185571717,1.5532536386546778,0.2652274125084033,1.320094260556564,1.4527079668107656,1.0598182089963748,-0.38048063070124893,0.0,3.183394167298863e-05,0.0036428431705500816,0.43151950314568577,1.7147984280919268,3.9741558819838168,0.7878728420884407,1.2881036179325538,0.0,0.0,1.757462150922867,1.4930300361889575,1.7071493938063897,0.6592288596783955,1,90.0,S10,,,,,,,,,
581.0769230769231,17.486578657904293,,,,,,,6.939404859627751,6.971591206606095,0.03009339721376169,0.01194231707375705,580.0,17.7912,0.03067448275862069,24.0,2.5198960158151547,566.4,593.6,0.0,0.0,548.0,636.0,4.9523809523809526,39.0625,,,0.036461300905036007,0.004308347571195355,0.0003076689141435442,0.0410773173903749,8.462943228816561,0.8876261455569028,0.10488385914424081,-5.44720084253502,4.929659417851675,24.320313152371845,0.20269720159301932,376.6482474486117,4.93346722175191,3.2829060609546934,479.9338710398735,0.5673076923076923,0.5443037974683544,0.7906976744186046,0.2608695652173913,48.52941176470585,48.506195006020484,48.553741382820625,54.43037974683544,0.5161290322580646,0.48387096774193544,3.5424595421603806,3.429971702850176,0.4921297100517643,0.5078702899482357,17.06117567620479,17.331875731585107,0.49307729225657904,0.5069227077434209,12.321378475279564,12.493170579509865,1.6452681060708727,0.4087604047650719,1.4622600912973258,1.4748705388760106,1.0,1.0182701957068154,-0.46914953740215537,0.0003640270473317818,0.021176794230048344,0.43464657931934214,1.2992829841302609,3.9255429284196,0.7858333261990896,1.016532874485144,0.0,0.0,1.6763535833538576,1.353658299799019,2.026533207630754,0.6442730498212589,1,120.0,S10,,,,,,,,,
602.36,59.48491362938127,,,,,,,38.6415801588356,38.83464249666455,0.09875309387970858,0.06415030904913274,588.0,35.5824,0.060514285714285715,48.0,1.5394016855643449,564.0,624.8,9.0,16.0,472.0,852.0,6.666666666666667,101.5625,,,0.019838037083517533,0.009800943180070666,0.0010107892649144387,0.030649769528502638,2.024094693647076,0.6472491437519367,0.31977216569137057,-4.625276655072304,27.460239054346772,79.85036510925174,0.34389622410336523,6888.6019870927375,2.9078539684676183,4.5451012025666175,928.7728042661037,0.45,0.40909090909090906,0.6388888888888888,0.3125,51.47392290249433,51.321224063599324,51.62129062802862,59.09090909090909,0.7504058880831258,0.24959411191687414,23.78989667218984,13.720236804049108,0.22918387769481685,0.7708161223051833,38.22688744969253,70.1055339041744,0.28431600407573593,0.7156839959242639,31.837510170904775,50.51252706977017,1.4198938589857506,1.240450967490404,1.3399198565864388,1.1029290566704772,1.0,2.2015519675360737,-0.6910521303356515,0.004832896414061586,0.21613714839996595,0.4867559309490921,0.5412462204667025,4.890924691866252,0.5330437341344223,0.768416911437795,0.9911683346076973,1.158103446574548,1.0817140618328671,1.4026545394807608,1.7143012774831305,0.531508495181978,1,150.0,S10,,,,,,,,,
625.2083333333334,56.27337720855343,,,,,,,38.722766321363814,38.89999237139978,0.09000740106666326,0.06193578085389746,620.0,29.651999999999997,0.0478258064516129,41.0,1.4532375280612824,592.0,648.0,8.333333333333332,19.791666666666664,472.0,852.0,7.384615384615385,187.5,,,0.04654635947196626,0.011155011878927621,0.0008681114802088974,0.05856948283110278,4.172685782602767,0.7947203427797427,0.1904577493213557,-4.495866386201066,27.50644839392175,73.41623194568012,0.3746643986615041,6344.194393396992,2.6690553027523287,4.509346591756552,783.8079327308498,0.375,0.348314606741573,0.5483870967741935,0.1111111111111111,53.81263616557733,54.35650010153512,53.369093750886975,59.55056179775281,0.7922048747613165,0.2077951252386836,24.500108553819434,12.547781019392962,0.26935628752100904,0.7306437124789908,38.10269107155765,62.75450618248337,0.333797788531681,0.666202211468319,32.03178410613039,45.25248531693028,1.5218574888282095,2.077670053218566,1.891904878763748,1.8440560274341968,-0.4606143840747592,0.11070894897338768,-0.5230300529458118,0.0008068054508909951,0.23970975802958408,0.5953132949534319,0.8803587226480915,4.97175394404805,0.6275268764230357,1.0618884877094097,0.9688056203077771,1.1116907114040553,1.3518472820771077,1.4366240777612116,1.5288117060937527,0.8231203125901446,1,180.0,S10,,,,,,,,,
623.5833333333334,25.92607574448497,,,,,,,13.016588606365664,13.081260371246188,0.0415759600339195,0.02087385584343017,620.0,26.686799999999998,0.04304322580645161,36.0,1.9917719249270902,600.0,644.0,0.0,10.416666666666668,576.0,716.0,6.4,93.75,,,0.05596455732030952,0.008037177208999716,0.00027201687325032164,0.06427375140255956,6.963210573190125,0.8707218125450953,0.1250460263111335,-4.823677350846978,9.249847914975033,35.562276022828634,0.2601028097593428,1033.4132208875108,3.8446335928675235,3.7212441233179048,546.895684144777,0.4479166666666667,0.39759036144578314,0.6363636363636364,0.15,48.33333333333334,48.27581531713557,48.391903769814625,60.24096385542169,0.5685884691848907,0.4314115308151095,6.977166406488366,6.077513489311723,0.4415648597769026,0.5584351402230976,23.631255768359058,26.575161838345384,0.4496189540504481,0.5503810459495517,17.422931731678126,19.276610139583862,1.6702903251801338,0.7378058644289567,1.7943784308383426,1.7943036410741913,0.5825302133270949,0.25323585172546714,-0.5001013678092803,0.00016173334829461147,0.03228399316045761,0.8155159746428731,1.3574739225843988,4.43315777467916,0.8908655312459195,0.614021552813127,1.2040373419467354,1.36986843087599,1.8315219662366324,1.431234614970555,2.104106679576431,0.7545269532076325,1,210.0,S10,,,,,,,,,
610.1632653061224,26.558899289991242,,,,,,,11.181722936786242,11.237058229947474,0.043527529105945914,0.018325788477574618,604.0,17.7912,0.029455629139072848,28.0,2.3752063470126172,589.6,624.0,0.0,6.122448979591836,576.0,716.0,4.9,54.6875,,,0.02811093661941451,0.008920301033071464,0.00035146584295711375,0.03738270349544309,3.151343941778977,0.7519770907644815,0.23862107870713092,-4.7194255848574915,7.945800074983961,36.83890349883617,0.21569046090731198,919.5899181540572,4.636273647863023,3.670564311234476,683.1809500312921,0.5204081632653061,0.4933333333333333,0.7567567567567568,0.125,48.45360824742268,48.391462350558925,48.517605141037286,56.00000000000001,0.5778364116094988,0.4221635883905013,6.041522986797286,5.163977794943222,0.4675081882885758,0.5324918117114242,25.1884420222195,26.882098122911646,0.4724150432216231,0.5275849567783768,18.316080523773547,19.35605675436653,1.537838717638041,0.8365978308392323,1.5881920465261734,1.4433464871966915,0.5474867262698364,0.9242461979756156,-0.6731364270741418,0.00024037703380235618,0.030303129279643768,0.6753936916023346,0.8741956627071019,4.196343397454646,0.7244752118476667,1.0483774389329903,1.0421216169463305,1.272663791642152,1.6024408941046768,1.4451289448021671,1.7835482658538158,0.6749703922566539,1,240.0,S10,,,,,,,,,
587.4509803921569,23.364790066912626,,,,,,,8.195627909543184,8.236119436138395,0.03977317401243471,0.013951169004896607,588.0,23.7216,0.04034285714285714,34.0,2.850884682027366,568.0,611.2,0.0,1.9607843137254901,532.0,628.0,6.375,85.9375,,,0.010249237027736257,0.00571488035874644,0.00022258342354275945,0.016186700810025455,1.7934298505567365,0.6331887608244573,0.35306023295413297,-5.164681916557043,5.823815903955782,32.681602297208,0.17819860394217307,597.9444669693394,5.611716241752985,3.483630961494201,733.5995136710152,0.5196078431372549,0.4868421052631579,0.7027027027027027,0.125,49.35064935064934,49.35664869631214,49.34557556716096,51.31578947368421,0.5235849056603775,0.47641509433962265,4.214261501141095,4.019950248448356,0.47680249255366197,0.5231975074463381,22.566936106498392,23.63938500634249,0.47824246459307446,0.5217575354069254,16.233092823531518,16.955537789732446,1.7217483936785614,0.29097957856176304,1.5137406205746462,1.6592304098555277,1.2607950494190536,-0.1813223308088503,0.0,6.028006160511791e-05,0.004518816963393047,0.6882438160340438,0.8519707660865963,4.282555703736766,0.7187228457967033,0.8194789671900908,0.962719718948164,1.1327465972411586,1.8312901761009135,1.3697370553498296,1.963248957741521,0.6541593472521074,1,270.0,S10,,,,,,,,,
